transaction_id,customer_id,timestamp,amount,transaction_type,device_type,ip_address,merchant_category,merchant_country,international,account_age_days,failed_logins,device_fingerprint,fraud
4273.0,1392.0,2023-04-13,200.9,POS Purchase,Tablet,192.168.40.238,Retail,DE,0.0,2870.0,1.0,DF-538478,0.0
,4938.0,2023-10-08,424.27,Online Purchase,Desktop,192.168.2.93,Travel,DE,0.0,1661.0,1.0,DF-633604,0.0
4275.0,2787.0,,437.41,Transfer,Mobile,192.168.58.227,Others,FR,1.0,3092.0,0.0,DF-531318,0.0
4276.0,1844.0,2023-03-25,632.42,Transfer,Mobile,192.168.150.17,Retail,IN,1.0,1110.0,1.0,DF-779211,0.0
4277.0,4278.0,,404.54,ATM Withdrawal,Mobile,192.168.237.238,Travel,FR,0.0,3224.0,0.0,DF-371935,0.0
4278.0,3257.0,2023-02-20,0.43,Online Purchase,Mobile,192.168.103.251,Electronics,CN,0.0,3844.0,0.0,DF-333906,0.0
4279.0,2138.0,2023-07-29,95.68,Transfer,Tablet,,Others,DE,0.0,1343.0,1.0,DF-690062,0.0
4280.0,4808.0,2023-05-06,341.35,Transfer,Desktop,,Electronics,,0.0,2675.0,0.0,DF-584475,0.0
4281.0,1645.0,2023-03-10,91.22,ATM Withdrawal,Desktop,192.168.168.7,Others,CN,0.0,3050.0,2.0,DF-243877,0.0
4282.0,4322.0,2023-09-22,184.03,POS Purchase,Desktop,192.168.159.80,Travel,DE,0.0,1363.0,1.0,DF-639360,0.0
4283.0,3266.0,2023-09-15,186.44,Transfer,Tablet,192.168.168.172,Retail,US,0.0,,2.0,DF-341476,0.0
4284.0,3454.0,2023-07-07,90.83,POS Purchase,Desktop,192.168.253.205,Others,CN,0.0,3329.0,0.0,DF-579380,0.0
4285.0,2466.0,2023-08-18,469.67,ATM Withdrawal,Tablet,,Retail,DE,0.0,2083.0,3.0,,0.0
4286.0,4674.0,2023-07-08,139.92,Transfer,Tablet,192.168.248.249,Electronics,US,1.0,3544.0,0.0,DF-175931,0.0
4287.0,2377.0,2023-01-10,125.02,POS Purchase,,,Electronics,IN,,339.0,1.0,DF-513268,0.0
4288.0,3935.0,2023-04-24,1199.4,Online Purchase,Tablet,192.168.114.151,Travel,IN,0.0,814.0,1.0,DF-891063,0.0
4289.0,3605.0,2023-03-17,136.05,POS Purchase,Desktop,192.168.86.94,Travel,IN,0.0,,0.0,DF-708370,0.0
,3597.0,2023-06-13,39.3,POS Purchase,Desktop,192.168.230.171,Food,US,1.0,2933.0,2.0,DF-901371,0.0
4291.0,1141.0,2023-03-26,143.93,POS Purchase,Desktop,192.168.185.193,Food,US,0.0,934.0,0.0,DF-106474,
4292.0,3659.0,2023-02-18,336.42,POS Purchase,Mobile,,Travel,US,0.0,1055.0,1.0,DF-883550,0.0
,,2023-11-22,299.99,Online Purchase,Mobile,192.168.207.28,Electronics,US,0.0,3889.0,1.0,DF-750773,0.0
4294.0,1839.0,,310.78,ATM Withdrawal,Mobile,192.168.202.1,Retail,US,0.0,1656.0,,DF-202765,0.0
4295.0,3749.0,2023-08-06,246.22,POS Purchase,,192.168.77.67,Travel,CN,1.0,2851.0,2.0,DF-201869,0.0
4296.0,4618.0,2023-07-08,58.66,,Desktop,192.168.230.97,Retail,IN,0.0,2831.0,0.0,DF-718017,0.0
4297.0,2682.0,2023-12-12,396.22,Transfer,Tablet,192.168.116.109,Food,DE,1.0,1428.0,0.0,DF-875416,0.0
4298.0,2565.0,2023-08-18,447.82,Transfer,Tablet,192.168.166.200,Retail,US,0.0,3347.0,0.0,DF-578069,0.0
4299.0,,2023-09-12,43.17,Online Purchase,Desktop,192.168.231.40,Travel,IN,0.0,3573.0,1.0,DF-791236,0.0
4300.0,,2023-08-24,27.96,,Mobile,192.168.198.114,,UK,0.0,1644.0,0.0,DF-688072,0.0
4301.0,,2023-01-26,742.68,Online Purchase,Desktop,192.168.80.121,Travel,,1.0,852.0,1.0,DF-919664,0.0
4302.0,1595.0,2023-03-13,405.48,Transfer,Tablet,192.168.86.236,Others,CN,0.0,1357.0,2.0,DF-896658,0.0
4303.0,2904.0,2023-09-18,447.43,POS Purchase,Tablet,192.168.202.21,Others,DE,0.0,87.0,1.0,DF-340462,0.0
4304.0,1280.0,2023-09-11,434.97,Transfer,Mobile,192.168.209.48,Others,US,0.0,1278.0,2.0,DF-678780,0.0
4305.0,1423.0,2023-09-28,156.04,ATM Withdrawal,Tablet,192.168.155.15,Electronics,CN,0.0,1479.0,0.0,DF-717185,0.0
4306.0,3903.0,2023-05-03,207.92,Online Purchase,Tablet,192.168.233.67,Travel,IN,0.0,1255.0,1.0,DF-266760,
4307.0,1269.0,2023-05-24,157.65,Online Purchase,Desktop,192.168.189.163,Others,DE,,1970.0,0.0,,0.0
4308.0,,,10.51,Online Purchase,Mobile,192.168.21.138,Travel,IN,0.0,547.0,3.0,DF-105909,0.0
4309.0,3661.0,2023-05-24,273.69,ATM Withdrawal,Desktop,192.168.84.120,Food,IN,0.0,2107.0,0.0,DF-122362,0.0
4310.0,2750.0,2023-09-16,140.77,POS Purchase,Desktop,192.168.231.232,Others,US,0.0,180.0,3.0,DF-106629,0.0
4311.0,1661.0,2023-02-16,208.66,POS Purchase,Desktop,192.168.79.169,Others,CN,0.0,577.0,1.0,DF-509998,0.0
4312.0,2967.0,2023-12-17,139.69,POS Purchase,Tablet,192.168.54.200,Electronics,US,0.0,2187.0,0.0,DF-681140,0.0
4313.0,1082.0,2023-01-13,135.38,Online Purchase,Tablet,192.168.34.184,Travel,US,0.0,1174.0,2.0,DF-297683,0.0
4314.0,4693.0,2023-07-27,37.7,POS Purchase,Mobile,,,US,1.0,2318.0,0.0,DF-733603,
4315.0,,2023-11-07,65.34,Transfer,Tablet,192.168.76.197,Electronics,,0.0,3872.0,2.0,DF-173134,0.0
4316.0,3946.0,2023-08-23,34.6,Online Purchase,Mobile,192.168.131.251,Travel,UK,0.0,3703.0,1.0,DF-131633,0.0
4317.0,2449.0,2023-05-29,43.55,ATM Withdrawal,Desktop,192.168.173.219,Food,DE,,,1.0,DF-576998,0.0
4318.0,2298.0,2023-11-18,722.22,ATM Withdrawal,Desktop,192.168.124.10,Travel,FR,0.0,2543.0,2.0,DF-717679,0.0
4319.0,4784.0,2023-06-04,33.24,POS Purchase,Tablet,192.168.225.60,Food,FR,0.0,2542.0,0.0,DF-608789,0.0
4320.0,3331.0,2023-06-15,62.74,Online Purchase,Tablet,192.168.121.34,Electronics,DE,0.0,2314.0,0.0,DF-908354,0.0
4321.0,1979.0,2023-03-31,178.61,Transfer,Mobile,192.168.68.56,Food,DE,0.0,1424.0,2.0,DF-839846,0.0
4322.0,3220.0,2023-07-05,188.41,Transfer,Tablet,192.168.230.138,Food,US,1.0,1735.0,0.0,DF-111432,0.0
4323.0,4398.0,2023-11-14,33.44,Online Purchase,Tablet,192.168.11.124,Food,,,1202.0,0.0,DF-281897,0.0
4324.0,,2023-12-24,315.7,POS Purchase,Tablet,192.168.42.146,Others,CN,0.0,,1.0,DF-323933,0.0
4325.0,4134.0,2023-06-23,307.61,ATM Withdrawal,Desktop,192.168.76.67,Others,IN,1.0,629.0,0.0,DF-650848,0.0
4326.0,4144.0,2023-08-05,54.18,ATM Withdrawal,,192.168.205.235,Electronics,US,0.0,2593.0,2.0,DF-465707,0.0
4327.0,3810.0,2023-09-21,68.12,Transfer,Tablet,192.168.58.1,Travel,CN,0.0,3534.0,1.0,DF-729082,0.0
4328.0,2659.0,2023-04-07,556.09,Transfer,Desktop,192.168.253.135,Food,IN,0.0,2329.0,0.0,DF-347451,0.0
4329.0,2398.0,2023-04-27,349.36,,Desktop,192.168.149.242,Others,DE,0.0,1526.0,,DF-120537,0.0
4330.0,1632.0,2023-07-18,239.33,ATM Withdrawal,Desktop,,Travel,CN,,2640.0,1.0,DF-128343,0.0
4331.0,2531.0,2023-11-16,17.16,Transfer,Desktop,192.168.212.219,Food,IN,0.0,2613.0,0.0,DF-509341,0.0
4332.0,1786.0,2023-01-21,,ATM Withdrawal,Tablet,192.168.224.156,Travel,IN,0.0,3147.0,1.0,DF-821553,0.0
4333.0,3990.0,2023-07-19,163.88,ATM Withdrawal,Tablet,,Retail,IN,0.0,2705.0,1.0,DF-558176,0.0
4334.0,4059.0,2023-12-07,41.51,,Tablet,192.168.121.217,Food,FR,,3640.0,4.0,,0.0
,1397.0,2023-09-05,118.92,POS Purchase,Mobile,192.168.250.74,Travel,US,1.0,636.0,0.0,DF-257158,0.0
4336.0,2143.0,2023-10-03,,,Desktop,192.168.74.236,Food,,0.0,3980.0,0.0,DF-262256,0.0
4337.0,1933.0,2023-09-21,79.31,Transfer,Tablet,192.168.225.82,Food,CN,0.0,464.0,0.0,DF-613150,0.0
,2460.0,,303.69,ATM Withdrawal,Tablet,192.168.239.249,Retail,IN,0.0,2688.0,2.0,DF-548701,0.0
4339.0,2852.0,,367.08,Transfer,Tablet,192.168.164.77,Travel,US,,3729.0,1.0,DF-764937,0.0
4340.0,3723.0,2023-01-31,78.2,ATM Withdrawal,Desktop,192.168.156.210,Electronics,,0.0,2353.0,0.0,DF-131085,0.0
4341.0,3983.0,2023-09-06,364.84,POS Purchase,Desktop,192.168.164.20,Others,US,1.0,2925.0,0.0,DF-851808,0.0
4342.0,3512.0,2023-04-03,21.87,POS Purchase,Desktop,192.168.215.217,Food,UK,0.0,1561.0,1.0,DF-200918,0.0
4343.0,1285.0,2023-09-22,363.7,,Tablet,192.168.232.119,Food,DE,0.0,3196.0,1.0,DF-212933,0.0
,1264.0,2023-09-28,33.15,ATM Withdrawal,Desktop,192.168.11.175,Food,IN,0.0,1764.0,2.0,DF-690595,0.0
4345.0,3367.0,2023-04-04,,Transfer,Tablet,192.168.82.174,Food,US,,,0.0,,0.0
4346.0,3720.0,2023-06-03,205.32,Online Purchase,Mobile,192.168.112.221,Others,UK,0.0,2981.0,1.0,DF-250030,0.0
4347.0,4447.0,2023-10-12,127.71,Transfer,Desktop,192.168.14.194,Electronics,US,0.0,696.0,2.0,DF-937780,0.0
4348.0,3867.0,2023-03-21,,POS Purchase,Desktop,192.168.112.140,Retail,FR,0.0,811.0,2.0,DF-687924,0.0
4349.0,3136.0,2023-10-19,90.26,ATM Withdrawal,Tablet,192.168.186.200,Electronics,IN,0.0,1455.0,1.0,DF-425882,0.0
4350.0,2677.0,2023-03-25,67.7,ATM Withdrawal,Desktop,192.168.123.140,Others,FR,0.0,862.0,1.0,DF-802898,0.0
4351.0,2226.0,2023-12-31,138.92,Transfer,Desktop,192.168.207.114,Travel,UK,0.0,2581.0,2.0,DF-927133,0.0
4352.0,1820.0,2023-02-06,121.74,POS Purchase,Tablet,192.168.205.199,Retail,DE,1.0,3516.0,,DF-270197,0.0
4353.0,2762.0,2023-12-08,84.45,Online Purchase,Tablet,192.168.245.146,Retail,US,1.0,2353.0,1.0,DF-970349,0.0
4354.0,4048.0,2023-11-23,236.67,Transfer,Tablet,192.168.184.247,Travel,US,0.0,355.0,2.0,,0.0
4355.0,,2023-08-20,285.06,,Mobile,192.168.31.98,,US,0.0,3357.0,0.0,,0.0
4356.0,3269.0,2023-04-03,383.44,POS Purchase,Tablet,192.168.86.148,,CN,,586.0,1.0,DF-633251,0.0
,1040.0,2023-12-02,721.32,ATM Withdrawal,Desktop,192.168.209.111,Travel,UK,1.0,542.0,1.0,,0.0
4358.0,2731.0,2023-04-12,62.03,ATM Withdrawal,Mobile,192.168.141.207,Electronics,IN,1.0,3248.0,2.0,,0.0
,1067.0,2023-06-15,251.82,ATM Withdrawal,Tablet,192.168.23.48,Electronics,DE,1.0,2372.0,0.0,DF-139131,0.0
4360.0,1987.0,2023-06-08,100.26,ATM Withdrawal,Mobile,192.168.243.31,Travel,US,0.0,2452.0,0.0,DF-428843,1.0
4361.0,2799.0,2023-01-14,226.07,Online Purchase,Mobile,192.168.74.108,Others,UK,0.0,1720.0,2.0,DF-696765,0.0
4362.0,3561.0,2023-08-13,,POS Purchase,Desktop,192.168.10.187,Retail,DE,0.0,85.0,1.0,DF-712616,0.0
4363.0,4944.0,2023-03-14,1015.78,Transfer,Mobile,192.168.252.67,Retail,IN,0.0,941.0,1.0,DF-825778,0.0
,4708.0,2023-09-06,261.06,POS Purchase,Tablet,192.168.188.89,Food,DE,0.0,2027.0,1.0,DF-866287,0.0
4365.0,4693.0,2023-04-01,609.37,POS Purchase,Mobile,192.168.109.132,Others,UK,0.0,3327.0,2.0,DF-170592,0.0
4366.0,2621.0,2023-08-04,360.33,POS Purchase,Mobile,192.168.163.224,,UK,0.0,1572.0,1.0,DF-627981,0.0
4367.0,2655.0,2023-03-31,466.4,Transfer,Desktop,192.168.191.205,Electronics,US,0.0,49.0,1.0,DF-318668,0.0
4368.0,4198.0,2023-01-29,336.85,POS Purchase,Desktop,192.168.31.70,Food,FR,0.0,3260.0,2.0,DF-193462,1.0
4369.0,2278.0,2023-11-01,122.93,Transfer,Tablet,192.168.73.250,Electronics,DE,1.0,,,DF-690596,0.0
4370.0,1694.0,2023-08-08,58.01,Transfer,Desktop,192.168.193.137,Food,FR,,2929.0,1.0,DF-493939,0.0
4371.0,4087.0,2023-11-24,92.51,Online Purchase,Tablet,,Food,IN,1.0,2668.0,2.0,DF-248674,0.0
4372.0,3524.0,2023-08-03,4.09,ATM Withdrawal,Tablet,192.168.39.41,Travel,DE,1.0,950.0,2.0,DF-244426,0.0
4373.0,2085.0,2023-08-09,148.46,Transfer,Desktop,192.168.71.45,Retail,IN,,2443.0,1.0,DF-338849,0.0
4374.0,3928.0,2023-02-11,,ATM Withdrawal,,192.168.81.72,Others,IN,0.0,30.0,0.0,DF-356687,0.0
4375.0,3479.0,2023-05-15,148.99,POS Purchase,Desktop,192.168.117.40,Others,DE,0.0,2990.0,0.0,DF-464985,0.0
,2693.0,2023-02-11,,ATM Withdrawal,Mobile,192.168.93.131,Retail,,0.0,877.0,0.0,DF-932807,0.0
4377.0,3315.0,2023-06-13,484.85,ATM Withdrawal,Mobile,192.168.98.141,Others,US,0.0,1282.0,2.0,DF-739586,0.0
4378.0,,2023-12-27,35.28,ATM Withdrawal,Tablet,192.168.141.52,,UK,1.0,754.0,0.0,DF-950356,0.0
4379.0,1778.0,2023-10-10,92.05,POS Purchase,Tablet,192.168.239.228,Electronics,DE,0.0,1336.0,1.0,DF-722522,0.0
4380.0,4647.0,,110.31,POS Purchase,Desktop,192.168.127.211,Others,UK,0.0,789.0,0.0,DF-240995,0.0
4381.0,1493.0,2023-10-29,89.42,Transfer,Mobile,192.168.28.22,Travel,UK,1.0,1172.0,,,0.0
4382.0,2585.0,,320.39,Transfer,Desktop,192.168.247.238,Others,FR,0.0,1944.0,1.0,DF-568596,0.0
4383.0,2492.0,2023-01-25,148.48,Online Purchase,Tablet,192.168.84.158,Food,UK,0.0,256.0,1.0,,0.0
4384.0,2790.0,,169.77,POS Purchase,Mobile,192.168.95.232,Food,US,0.0,3125.0,1.0,DF-828871,0.0
4385.0,1660.0,,383.48,Online Purchase,Desktop,192.168.70.204,Retail,CN,0.0,731.0,1.0,DF-715301,0.0
4386.0,2348.0,2023-03-28,,POS Purchase,Desktop,192.168.188.150,Electronics,,0.0,337.0,1.0,DF-474157,0.0
4387.0,2327.0,2023-11-26,28.36,ATM Withdrawal,Tablet,192.168.7.75,Travel,US,0.0,3408.0,1.0,DF-349806,0.0
4388.0,2299.0,2023-06-02,250.29,Online Purchase,Tablet,192.168.99.15,Others,CN,0.0,3039.0,1.0,DF-307996,0.0
4389.0,4940.0,2023-07-01,114.34,Online Purchase,Tablet,192.168.153.156,Food,US,0.0,2646.0,1.0,DF-457872,0.0
4390.0,2986.0,2023-05-05,69.81,Online Purchase,Tablet,192.168.92.5,Electronics,IN,0.0,1547.0,1.0,DF-435716,
4391.0,4755.0,2023-03-08,10.26,,Desktop,,Electronics,,0.0,1561.0,3.0,DF-244160,
4392.0,4060.0,2023-01-06,133.59,Transfer,Tablet,192.168.94.173,Travel,UK,0.0,3412.0,0.0,,0.0
4393.0,3044.0,2023-05-05,87.84,,Tablet,192.168.60.168,Travel,IN,0.0,1874.0,1.0,DF-619627,0.0
4394.0,4272.0,2023-11-10,57.94,Transfer,Desktop,192.168.17.229,Travel,FR,0.0,,3.0,DF-419658,0.0
4395.0,4516.0,2023-11-22,237.27,POS Purchase,Desktop,192.168.110.94,Travel,CN,0.0,3376.0,1.0,DF-423893,
4396.0,2928.0,2023-02-22,293.49,Online Purchase,Mobile,192.168.15.103,Food,FR,0.0,2698.0,1.0,DF-533864,0.0
4397.0,2347.0,2023-03-07,56.15,POS Purchase,Desktop,192.168.178.164,Travel,CN,0.0,,0.0,DF-385650,0.0
4398.0,2058.0,2023-11-10,10.14,Transfer,,192.168.13.102,Electronics,US,1.0,826.0,0.0,,1.0
4399.0,1976.0,2023-03-23,377.77,Transfer,Tablet,192.168.67.29,Electronics,US,0.0,509.0,0.0,DF-580091,0.0
4400.0,1481.0,2023-03-28,2.0,,Mobile,192.168.59.52,Others,FR,0.0,2979.0,2.0,DF-787451,0.0
4401.0,1727.0,2023-01-02,553.28,Transfer,Mobile,192.168.224.163,Electronics,CN,0.0,3989.0,1.0,DF-904190,0.0
4402.0,3527.0,2023-07-23,197.57,ATM Withdrawal,Tablet,192.168.157.63,Electronics,FR,1.0,,0.0,DF-478428,0.0
4403.0,4136.0,2023-05-30,77.68,ATM Withdrawal,Tablet,192.168.13.22,Food,US,0.0,1809.0,0.0,DF-551555,0.0
4404.0,2031.0,2023-10-20,56.6,Online Purchase,Tablet,192.168.175.155,Electronics,US,,926.0,2.0,DF-335660,
4405.0,4372.0,2023-04-13,1.81,POS Purchase,Mobile,192.168.121.6,Retail,UK,0.0,2997.0,2.0,DF-656201,0.0
4406.0,,2023-01-24,53.7,POS Purchase,Desktop,192.168.169.9,Electronics,UK,0.0,615.0,2.0,DF-570240,0.0
4407.0,4502.0,2023-07-31,29.64,POS Purchase,Desktop,192.168.195.171,Others,US,0.0,1408.0,0.0,DF-461193,0.0
4408.0,2447.0,2023-03-06,189.44,ATM Withdrawal,Desktop,192.168.101.12,Others,IN,1.0,291.0,0.0,DF-421297,0.0
4409.0,3379.0,2023-07-28,36.44,Transfer,Tablet,192.168.212.160,,CN,0.0,1229.0,1.0,DF-580620,
4410.0,3485.0,2023-09-08,150.42,ATM Withdrawal,Tablet,192.168.231.219,Food,UK,0.0,2481.0,1.0,DF-360935,0.0
4411.0,4659.0,2023-04-27,178.38,Transfer,Desktop,192.168.214.159,Others,US,0.0,,1.0,DF-327440,1.0
4412.0,3221.0,,70.78,ATM Withdrawal,Tablet,192.168.126.47,Retail,CN,0.0,1641.0,2.0,DF-471960,0.0
4413.0,3606.0,2023-08-25,7.14,POS Purchase,Mobile,192.168.4.60,Retail,IN,0.0,,1.0,DF-978037,0.0
4414.0,,2023-04-15,7.59,POS Purchase,Mobile,192.168.121.89,Travel,IN,0.0,,1.0,DF-840800,0.0
4415.0,,2023-09-16,5.34,POS Purchase,Tablet,192.168.102.254,Food,IN,0.0,2863.0,0.0,DF-525007,0.0
4416.0,1658.0,2023-02-15,268.74,Online Purchase,Desktop,192.168.89.2,Food,,,2354.0,1.0,DF-971774,0.0
4417.0,3073.0,2023-11-07,76.55,Online Purchase,,192.168.23.116,,IN,0.0,3840.0,2.0,DF-791283,0.0
4418.0,1819.0,2023-11-27,318.22,,Mobile,192.168.97.161,Retail,FR,0.0,2754.0,0.0,DF-676163,0.0
4419.0,3652.0,2023-08-04,113.03,Online Purchase,Tablet,192.168.83.118,Retail,IN,0.0,3376.0,1.0,DF-214262,0.0
4420.0,1405.0,2023-10-28,120.66,ATM Withdrawal,Desktop,192.168.221.41,,US,1.0,2294.0,1.0,DF-677708,0.0
,3279.0,2023-11-29,143.85,ATM Withdrawal,Desktop,192.168.147.40,Retail,UK,0.0,1877.0,1.0,DF-957993,0.0
4422.0,3580.0,2023-01-24,249.68,,Tablet,192.168.81.101,Others,IN,,2267.0,0.0,DF-224808,
4423.0,4890.0,2023-02-04,63.9,Transfer,Tablet,192.168.147.5,Food,IN,0.0,1071.0,,DF-564813,0.0
4424.0,2573.0,2023-01-24,,POS Purchase,Desktop,192.168.121.184,Electronics,CN,0.0,773.0,1.0,DF-890672,0.0
4425.0,2811.0,2023-01-28,162.41,Online Purchase,Tablet,192.168.169.251,Others,US,0.0,,2.0,DF-211353,0.0
4426.0,1504.0,2023-01-16,79.2,POS Purchase,Tablet,192.168.24.40,Food,CN,0.0,3285.0,1.0,DF-480354,0.0
4427.0,4740.0,2023-02-28,116.86,Online Purchase,Tablet,192.168.168.2,Travel,DE,0.0,3719.0,0.0,DF-258016,0.0
4428.0,1178.0,2023-08-31,,Online Purchase,Desktop,192.168.107.170,Retail,CN,0.0,272.0,1.0,DF-330547,0.0
4429.0,1131.0,2023-07-26,136.29,Transfer,,192.168.173.56,Electronics,IN,1.0,1479.0,2.0,DF-717153,0.0
4430.0,2846.0,2023-09-28,193.66,POS Purchase,Tablet,192.168.82.73,Food,FR,0.0,2130.0,1.0,DF-286493,0.0
4431.0,2478.0,2023-09-06,157.14,POS Purchase,Desktop,,Travel,IN,0.0,1279.0,1.0,DF-307759,0.0
,3395.0,2023-09-24,269.26,Online Purchase,Mobile,192.168.85.200,Retail,US,1.0,1767.0,4.0,DF-525928,0.0
4433.0,3587.0,2023-07-12,,Online Purchase,Desktop,192.168.96.14,Travel,DE,0.0,3699.0,0.0,DF-876077,
4434.0,1771.0,2023-12-01,152.8,Transfer,Desktop,192.168.87.93,Travel,US,0.0,2639.0,1.0,DF-716064,0.0
4435.0,2429.0,2023-08-06,227.2,ATM Withdrawal,Desktop,192.168.125.99,Others,CN,0.0,1948.0,2.0,DF-823618,0.0
4436.0,3123.0,2023-04-25,413.6,POS Purchase,Mobile,192.168.249.38,,US,1.0,2849.0,1.0,DF-422688,0.0
4437.0,1578.0,2023-03-09,113.22,POS Purchase,Desktop,,Others,US,0.0,348.0,3.0,DF-436554,0.0
4438.0,3901.0,2023-10-26,106.47,Transfer,Mobile,192.168.165.38,Others,US,1.0,2784.0,2.0,DF-752280,1.0
4439.0,2515.0,2023-11-21,288.99,Transfer,Tablet,192.168.51.213,Travel,UK,0.0,1422.0,0.0,DF-128484,0.0
4440.0,1193.0,2023-03-16,174.72,POS Purchase,Mobile,192.168.130.244,Food,US,,277.0,1.0,DF-353002,1.0
4441.0,3007.0,2023-04-13,14.73,POS Purchase,Desktop,192.168.156.220,Travel,US,0.0,3669.0,1.0,DF-511109,0.0
4442.0,2185.0,2023-10-24,445.33,Online Purchase,,192.168.125.158,,DE,0.0,206.0,1.0,DF-664991,1.0
4443.0,3394.0,2023-06-27,6.25,ATM Withdrawal,Desktop,192.168.236.65,Food,DE,0.0,3577.0,1.0,DF-528247,0.0
4444.0,3998.0,2023-08-03,275.98,POS Purchase,,192.168.226.44,,DE,1.0,1715.0,1.0,DF-270726,0.0
4445.0,2384.0,2023-11-11,284.42,Transfer,Mobile,192.168.200.21,Electronics,DE,0.0,1961.0,1.0,DF-757644,1.0
4446.0,2792.0,2023-02-08,611.99,Online Purchase,Tablet,192.168.82.241,Retail,IN,0.0,42.0,2.0,DF-667391,0.0
4447.0,4655.0,2023-09-16,11.13,Online Purchase,Mobile,192.168.228.137,Travel,DE,0.0,3462.0,0.0,,1.0
4448.0,2110.0,2023-07-23,181.69,Transfer,Desktop,192.168.237.148,Retail,IN,0.0,318.0,0.0,DF-774703,0.0
4449.0,,2023-01-07,111.67,Transfer,Mobile,192.168.16.66,Electronics,IN,0.0,460.0,1.0,DF-224536,0.0
4450.0,3261.0,2023-02-18,80.28,Online Purchase,Tablet,192.168.6.232,Retail,CN,1.0,2653.0,1.0,DF-660322,0.0
4451.0,4736.0,2023-01-26,18.93,,Mobile,192.168.100.35,Electronics,US,0.0,1392.0,1.0,DF-191385,0.0
4452.0,4793.0,2023-06-10,165.41,Online Purchase,Tablet,192.168.66.249,Retail,DE,0.0,,0.0,DF-414814,0.0
4453.0,2936.0,2023-12-23,130.42,Transfer,Tablet,192.168.76.232,Others,IN,1.0,3852.0,1.0,DF-368359,0.0
4454.0,3620.0,2023-06-25,22.09,Online Purchase,Desktop,192.168.157.86,Travel,,0.0,2111.0,2.0,DF-904831,0.0
4455.0,1779.0,2023-03-20,189.6,POS Purchase,Mobile,192.168.251.198,Electronics,US,1.0,1377.0,,DF-535093,0.0
4456.0,,2023-01-02,267.85,POS Purchase,Tablet,192.168.221.156,Travel,US,1.0,1604.0,,DF-633431,0.0
4457.0,1729.0,2023-05-12,291.58,Transfer,Desktop,192.168.71.201,Others,DE,0.0,1509.0,1.0,DF-425683,0.0
4458.0,1282.0,2023-10-03,471.56,,Desktop,192.168.160.58,Retail,FR,0.0,1278.0,2.0,DF-910479,0.0
,4719.0,2023-04-27,105.35,POS Purchase,Desktop,192.168.19.220,Travel,UK,,670.0,,DF-586352,0.0
4460.0,2490.0,2023-06-13,611.83,Online Purchase,Tablet,192.168.156.180,,US,0.0,162.0,0.0,DF-829242,0.0
4461.0,4451.0,2023-10-15,401.13,ATM Withdrawal,Mobile,192.168.212.128,Retail,US,0.0,3581.0,0.0,DF-292831,0.0
4462.0,,2023-01-28,70.34,Online Purchase,Tablet,192.168.242.161,Travel,DE,0.0,3653.0,0.0,DF-550860,0.0
4463.0,4520.0,2023-11-29,34.7,Online Purchase,Desktop,192.168.171.246,Electronics,US,0.0,1884.0,1.0,,0.0
4464.0,1440.0,2023-01-01,114.32,POS Purchase,Tablet,192.168.223.108,Electronics,FR,0.0,,1.0,DF-328377,0.0
4465.0,3140.0,2023-07-07,102.8,Transfer,Tablet,192.168.13.164,Travel,CN,,1984.0,0.0,DF-148354,
4466.0,2644.0,2023-02-25,171.47,,Desktop,192.168.162.186,Electronics,DE,1.0,1011.0,1.0,DF-893996,0.0
4467.0,3800.0,2023-02-04,175.12,Online Purchase,Mobile,,Food,IN,1.0,1274.0,0.0,DF-728944,1.0
4468.0,1866.0,2023-04-22,277.25,POS Purchase,Desktop,192.168.192.109,Retail,CN,0.0,430.0,1.0,DF-347197,0.0
4469.0,2447.0,2023-10-13,142.63,Online Purchase,Desktop,192.168.133.240,Travel,CN,,635.0,,DF-846204,0.0
4470.0,,2023-11-06,22.15,,Tablet,192.168.195.37,Others,DE,0.0,640.0,2.0,DF-557501,0.0
4471.0,2314.0,2023-02-05,390.8,Online Purchase,Desktop,192.168.128.252,Travel,DE,0.0,1113.0,0.0,DF-627332,0.0
4472.0,2455.0,2023-08-05,74.14,POS Purchase,Tablet,,Travel,IN,1.0,2718.0,0.0,DF-458652,0.0
4473.0,3796.0,2023-03-21,710.15,Online Purchase,Desktop,192.168.35.200,Retail,CN,0.0,161.0,,DF-330827,1.0
4474.0,2875.0,2023-11-10,25.08,POS Purchase,,,Others,FR,1.0,422.0,1.0,DF-500303,0.0
4475.0,,2023-03-24,,Transfer,Mobile,192.168.181.108,Retail,FR,0.0,842.0,0.0,DF-612613,0.0
,2712.0,2023-03-06,19.08,,Desktop,192.168.214.30,Electronics,CN,1.0,3005.0,1.0,DF-789416,0.0
4477.0,3700.0,2023-11-21,52.54,,Mobile,192.168.156.112,Travel,US,0.0,610.0,1.0,DF-314367,0.0
4478.0,1700.0,2023-05-08,9.54,POS Purchase,Desktop,192.168.212.130,Retail,US,0.0,2091.0,1.0,DF-726871,0.0
4479.0,1997.0,2023-11-03,244.23,ATM Withdrawal,Desktop,192.168.185.217,Food,DE,0.0,2512.0,1.0,DF-844771,0.0
,3096.0,2023-01-22,379.82,ATM Withdrawal,Desktop,192.168.60.5,Travel,US,0.0,2551.0,2.0,DF-906789,0.0
,2325.0,2023-08-04,113.86,Online Purchase,Mobile,192.168.19.110,Electronics,US,0.0,2228.0,1.0,DF-825490,0.0
