transaction_id,customer_id,transaction_amount,transaction_type,transaction_time,device_type,location,merchant_category,account_age_days,num_prev_transactions,avg_transaction_amount,is_international,is_high_risk_country,failed_login_attempts,card_present,fraud
6999,4499,270.7,Online Purchase,2023-10-19 14:00:00,Desktop,Urban,Travel,1285.0,87,209.77,0,0,4.0,0,0
7000,4109,265.2,ATM Withdrawal,2023-10-19 15:00:00,Mobile,Urban,Entertainment,849.0,284,279.42,0,0,2.0,0,0
7001,2234,127.2,Online Purchase,2023-10-19 16:00:00,Mobile,Urban,Electronics,1764.0,154,102.54,0,0,0.0,0,0
7002,3491,47.5,Online Purchase,2023-10-19 17:00:00,Mobile,Urban,Clothing,1483.0,293,138.6,0,0,2.0,1,0
7003,2350,153.85,Online Purchase,2023-10-19 18:00:00,Tablet,Urban,Food,1091.0,257,138.89,0,0,0.0,1,0
7004,3808,633.93,Online Purchase,2023-10-19 19:00:00,Desktop,Urban,Food,453.0,24,51.37,0,0,0.0,0,0
7005,1226,177.6,POS Purchase,2023-10-19 20:00:00,Desktop,Urban,Electronics,1452.0,193,243.0,0,0,2.0,1,0
7006,1047,2.22,Transfer,2023-10-19 21:00:00,Desktop,Suburban,Clothing,910.0,293,158.62,0,0,4.0,0,0
7007,4089,12.31,Online Purchase,2023-10-19 22:00:00,Desktop,Urban,Clothing,994.0,58,157.32,1,0,3.0,1,0
7008,3959,988.5,POS Purchase,2023-10-19 23:00:00,Mobile,Urban,Travel,937.0,465,207.17,0,0,3.0,0,0
7009,2462,14.93,ATM Withdrawal,2023-10-20 00:00:00,Mobile,Urban,Electronics,1642.0,105,67.88,0,0,1.0,0,0
7010,2830,9.43,POS Purchase,2023-10-20 01:00:00,Tablet,Urban,Travel,608.0,6,246.84,0,0,,1,0
7011,4779,87.09,Transfer,2023-10-20 02:00:00,Tablet,Urban,Electronics,214.0,176,122.44,0,0,2.0,0,0
7012,1186,696.81,POS Purchase,2023-10-20 03:00:00,Desktop,Urban,Entertainment,,195,42.3,0,0,,0,0
7013,3392,76.74,Online Purchase,2023-10-20 04:00:00,Desktop,Urban,Electronics,304.0,363,73.29,0,0,3.0,1,0
7014,3271,105.49,Transfer,2023-10-20 05:00:00,Mobile,Urban,Travel,631.0,231,90.8,0,0,,0,0
7015,3877,201.07,POS Purchase,2023-10-20 06:00:00,Mobile,Urban,Clothing,1339.0,296,69.82,0,0,0.0,0,0
7016,3535,4.88,Online Purchase,2023-10-20 07:00:00,Mobile,Urban,Electronics,1401.0,201,87.82,0,0,0.0,1,0
7017,2932,456.09,Online Purchase,2023-10-20 08:00:00,Desktop,Rural,Clothing,748.0,434,298.84,0,0,3.0,1,0
7018,3924,146.56,Transfer,2023-10-20 09:00:00,Desktop,Urban,Entertainment,,360,170.56,0,0,1.0,0,0
7019,1848,125.78,ATM Withdrawal,2023-10-20 10:00:00,Desktop,Suburban,Food,1042.0,219,188.82,0,0,2.0,0,0
7020,3032,,POS Purchase,2023-10-20 11:00:00,Mobile,Suburban,Food,785.0,349,66.49,0,0,,0,0
7021,2252,611.85,ATM Withdrawal,2023-10-20 12:00:00,Mobile,Suburban,Travel,1884.0,279,32.33,0,0,2.0,1,0
7022,2413,110.13,POS Purchase,2023-10-20 13:00:00,Tablet,Suburban,Electronics,36.0,291,106.9,0,0,1.0,0,0
7023,1978,37.85,Online Purchase,2023-10-20 14:00:00,Mobile,Urban,Entertainment,217.0,335,235.55,0,0,4.0,0,1
7024,2612,338.25,ATM Withdrawal,2023-10-20 15:00:00,Desktop,Urban,Entertainment,,480,176.46,1,0,1.0,1,0
7025,2016,103.25,ATM Withdrawal,2023-10-20 16:00:00,Desktop,Suburban,Clothing,1169.0,393,23.02,0,0,4.0,1,0
7026,3235,548.36,POS Purchase,2023-10-20 17:00:00,Desktop,Urban,Travel,528.0,495,240.86,0,0,0.0,0,0
7027,2881,598.74,Online Purchase,2023-10-20 18:00:00,Tablet,Urban,Entertainment,92.0,276,49.12,0,0,2.0,0,0
7028,1269,24.39,Online Purchase,2023-10-20 19:00:00,Mobile,Urban,Electronics,470.0,282,143.31,0,0,0.0,0,0
7029,2630,,ATM Withdrawal,2023-10-20 20:00:00,Desktop,Urban,Entertainment,1397.0,310,299.85,1,0,2.0,1,0
7030,1309,91.86,ATM Withdrawal,2023-10-20 21:00:00,Mobile,Suburban,Food,616.0,84,53.98,0,0,1.0,1,0
7031,4203,207.83,POS Purchase,2023-10-20 22:00:00,Mobile,Urban,Travel,408.0,218,248.21,0,0,3.0,0,0
7032,3043,7.07,ATM Withdrawal,2023-10-20 23:00:00,Mobile,Suburban,,324.0,479,243.78,0,1,3.0,0,0
7033,2574,439.44,ATM Withdrawal,2023-10-21 00:00:00,Mobile,Urban,Electronics,1736.0,388,144.61,0,0,4.0,0,0
7034,2095,205.22,ATM Withdrawal,2023-10-21 01:00:00,Tablet,Urban,Food,1285.0,372,296.71,0,0,,0,0
7035,4864,206.31,Online Purchase,2023-10-21 02:00:00,Desktop,Urban,Entertainment,469.0,226,106.23,0,0,2.0,1,0
7036,3892,464.92,Online Purchase,2023-10-21 03:00:00,,Urban,Travel,423.0,469,108.42,0,0,3.0,0,0
7037,2695,142.0,POS Purchase,2023-10-21 04:00:00,Mobile,Urban,Travel,1813.0,314,62.67,0,0,0.0,0,1
7038,4258,105.7,Online Purchase,2023-10-21 05:00:00,Mobile,Urban,Electronics,1928.0,419,123.53,0,0,3.0,0,0
7039,3533,402.18,ATM Withdrawal,2023-10-21 06:00:00,Desktop,Urban,Clothing,,329,103.0,0,0,0.0,1,1
7040,4262,271.29,Transfer,2023-10-21 07:00:00,Desktop,Suburban,Food,1329.0,289,189.26,0,0,4.0,0,0
7041,2445,595.09,POS Purchase,2023-10-21 08:00:00,Desktop,Urban,Clothing,,51,31.41,0,0,4.0,0,0
7042,3167,563.09,Transfer,2023-10-21 09:00:00,Mobile,Urban,Electronics,733.0,389,106.87,0,0,1.0,1,0
7043,1219,96.36,POS Purchase,2023-10-21 10:00:00,Mobile,Suburban,Electronics,1220.0,141,21.32,0,0,1.0,1,1
7044,1052,118.47,POS Purchase,2023-10-21 11:00:00,Mobile,Urban,Food,128.0,58,21.77,0,0,1.0,0,0
7045,2757,59.14,POS Purchase,2023-10-21 12:00:00,Desktop,Urban,Travel,912.0,56,249.68,0,0,0.0,0,0
7046,2474,216.14,Online Purchase,2023-10-21 13:00:00,Mobile,Suburban,Travel,,119,229.95,0,0,1.0,0,0
7047,4483,90.68,Online Purchase,2023-10-21 14:00:00,Mobile,Suburban,Food,1281.0,36,228.36,0,0,,0,0
7048,2666,308.45,POS Purchase,2023-10-21 15:00:00,Mobile,Suburban,Clothing,443.0,185,119.02,1,0,3.0,0,0
7049,2260,25.92,Transfer,2023-10-21 16:00:00,Desktop,Urban,Food,343.0,466,215.79,0,0,0.0,1,0
7050,3805,24.75,POS Purchase,2023-10-21 17:00:00,Mobile,Rural,Travel,355.0,287,91.83,0,0,1.0,1,0
7051,3785,45.75,Online Purchase,2023-10-21 18:00:00,Desktop,Urban,Clothing,1115.0,275,106.63,0,0,1.0,0,0
7052,1719,17.61,Online Purchase,2023-10-21 19:00:00,Desktop,Rural,Entertainment,158.0,125,177.5,0,0,,1,0
7053,1405,193.53,Transfer,2023-10-21 20:00:00,Desktop,Rural,Clothing,1815.0,212,215.89,0,0,3.0,0,0
7054,3655,31.88,POS Purchase,2023-10-21 21:00:00,Mobile,Urban,Travel,1505.0,462,94.4,0,0,2.0,0,0
7055,4068,34.86,Transfer,2023-10-21 22:00:00,Mobile,Urban,Electronics,1462.0,336,210.2,1,0,3.0,0,0
7056,3469,2.87,POS Purchase,2023-10-21 23:00:00,Desktop,Suburban,Clothing,452.0,188,289.5,0,0,1.0,1,0
7057,3759,304.73,POS Purchase,2023-10-22 00:00:00,Mobile,Urban,Clothing,680.0,491,158.27,0,0,1.0,0,0
7058,3294,334.58,ATM Withdrawal,2023-10-22 01:00:00,Mobile,Urban,Electronics,259.0,184,133.99,1,0,3.0,0,0
7059,1071,35.35,Online Purchase,2023-10-22 02:00:00,Mobile,Rural,Travel,1624.0,108,85.1,0,0,3.0,0,0
7060,2853,269.05,POS Purchase,2023-10-22 03:00:00,Mobile,Urban,Entertainment,706.0,51,119.72,0,0,4.0,0,0
7061,3232,113.67,POS Purchase,2023-10-22 04:00:00,Mobile,Rural,Entertainment,1565.0,343,168.07,0,0,2.0,0,0
7062,3053,54.78,POS Purchase,2023-10-22 05:00:00,,Suburban,Food,745.0,340,284.35,0,0,0.0,0,0
7063,2229,194.25,ATM Withdrawal,2023-10-22 06:00:00,Mobile,Suburban,Entertainment,,431,93.01,1,0,0.0,0,0
7064,2567,39.32,Online Purchase,2023-10-22 07:00:00,Mobile,Urban,Entertainment,639.0,334,84.81,0,1,2.0,0,0
7065,4682,282.84,POS Purchase,2023-10-22 08:00:00,Mobile,Urban,Clothing,367.0,394,288.96,0,0,4.0,0,0
7066,3953,9.76,Online Purchase,2023-10-22 09:00:00,Desktop,Rural,Food,275.0,100,189.64,0,0,3.0,0,0
7067,1386,639.48,Online Purchase,2023-10-22 10:00:00,Desktop,Urban,Entertainment,1702.0,413,225.88,0,0,1.0,0,0
7068,2791,14.92,POS Purchase,2023-10-22 11:00:00,Mobile,Suburban,Clothing,587.0,315,252.31,0,0,2.0,0,0
7069,1698,173.24,Online Purchase,2023-10-22 12:00:00,Desktop,Suburban,Food,233.0,145,42.9,0,0,4.0,1,0
7070,4147,464.95,POS Purchase,2023-10-22 13:00:00,Mobile,Urban,Clothing,934.0,375,155.75,0,0,2.0,1,0
7071,2200,2.4,Online Purchase,2023-10-22 14:00:00,Desktop,Suburban,Electronics,1246.0,475,59.23,0,0,1.0,1,0
7072,1826,138.04,Online Purchase,2023-10-22 15:00:00,Desktop,Urban,Travel,1892.0,204,194.81,0,0,0.0,1,0
7073,2822,86.16,Online Purchase,2023-10-22 16:00:00,Desktop,Urban,Travel,1412.0,490,287.04,1,0,3.0,0,0
7074,1348,173.66,Online Purchase,2023-10-22 17:00:00,Desktop,Urban,Travel,1607.0,457,35.75,0,0,4.0,0,0
7075,2278,51.1,ATM Withdrawal,2023-10-22 18:00:00,Mobile,Suburban,Entertainment,703.0,174,96.75,0,0,,1,0
7076,4908,13.42,POS Purchase,2023-10-22 19:00:00,Desktop,Suburban,Travel,765.0,230,299.91,0,0,1.0,1,0
7077,4773,196.66,Transfer,2023-10-22 20:00:00,Mobile,Urban,Travel,1307.0,125,21.54,0,0,2.0,1,1
7078,1307,107.86,Online Purchase,2023-10-22 21:00:00,Tablet,Urban,Food,313.0,267,59.08,0,0,4.0,0,1
7079,4416,194.83,ATM Withdrawal,2023-10-22 22:00:00,Mobile,Urban,Food,247.0,433,42.62,1,0,4.0,0,0
7080,2150,47.28,POS Purchase,2023-10-22 23:00:00,Mobile,Urban,Food,1665.0,250,233.94,0,0,,0,0
7081,2960,82.72,Online Purchase,2023-10-23 00:00:00,Mobile,Urban,Entertainment,602.0,357,230.26,1,0,,0,0
7082,3334,164.96,ATM Withdrawal,2023-10-23 01:00:00,Mobile,Suburban,Travel,1605.0,488,237.72,0,0,1.0,0,0
7083,1765,179.84,ATM Withdrawal,2023-10-23 02:00:00,Desktop,Rural,Entertainment,211.0,111,236.96,0,0,0.0,0,0
7084,1724,93.14,POS Purchase,2023-10-23 03:00:00,Mobile,Urban,Entertainment,1624.0,39,253.86,0,0,,0,0
7085,3809,65.72,POS Purchase,2023-10-23 04:00:00,Mobile,Suburban,Entertainment,1003.0,217,236.41,0,0,3.0,0,0
7086,2619,63.96,POS Purchase,2023-10-23 05:00:00,Mobile,Suburban,Entertainment,970.0,235,155.39,0,0,1.0,0,0
7087,4558,38.4,Online Purchase,2023-10-23 06:00:00,Desktop,Rural,Entertainment,1276.0,191,228.74,0,1,1.0,0,0
7088,1382,,POS Purchase,2023-10-23 07:00:00,Mobile,Urban,Entertainment,237.0,274,187.33,0,0,3.0,1,1
7089,4477,44.49,ATM Withdrawal,2023-10-23 08:00:00,Mobile,Suburban,Travel,452.0,86,122.63,0,0,1.0,1,0
7090,3435,200.92,Online Purchase,2023-10-23 09:00:00,Desktop,Rural,Food,1223.0,239,254.24,0,0,1.0,0,0
7091,1524,168.36,POS Purchase,2023-10-23 10:00:00,Mobile,Rural,Clothing,168.0,355,240.65,0,0,0.0,1,0
7092,4628,96.44,POS Purchase,2023-10-23 11:00:00,Mobile,Urban,Clothing,232.0,154,68.58,0,0,1.0,0,0
7093,3686,78.85,ATM Withdrawal,2023-10-23 12:00:00,Desktop,Urban,Clothing,283.0,179,26.84,0,0,4.0,1,0
7094,3985,54.26,ATM Withdrawal,2023-10-23 13:00:00,Mobile,Suburban,Electronics,1219.0,79,108.47,0,0,0.0,1,0
7095,4697,153.34,Online Purchase,2023-10-23 14:00:00,Mobile,Urban,Food,598.0,6,133.05,0,0,2.0,0,1
7096,1275,502.42,POS Purchase,2023-10-23 15:00:00,Desktop,Urban,Travel,1688.0,250,68.82,0,0,,1,0
7097,3547,231.48,POS Purchase,2023-10-23 16:00:00,Mobile,Urban,Entertainment,,190,259.44,0,0,2.0,1,0
7098,3764,272.84,POS Purchase,2023-10-23 17:00:00,Mobile,Urban,Clothing,455.0,76,29.4,0,0,0.0,0,0
7099,1336,359.61,POS Purchase,2023-10-23 18:00:00,Desktop,Urban,Food,,54,155.41,0,0,4.0,0,0
7100,2973,86.66,ATM Withdrawal,2023-10-23 19:00:00,Tablet,Urban,Travel,1559.0,203,35.53,0,0,0.0,0,0
7101,3979,12.99,ATM Withdrawal,2023-10-23 20:00:00,Desktop,Urban,Clothing,1190.0,346,170.26,0,1,2.0,0,0
7102,1480,194.87,POS Purchase,2023-10-23 21:00:00,Mobile,Urban,Food,1459.0,480,149.82,1,0,3.0,0,0
7103,4968,41.82,POS Purchase,2023-10-23 22:00:00,Mobile,Urban,Travel,963.0,158,238.44,0,0,1.0,0,0
7104,1910,168.35,Online Purchase,2023-10-23 23:00:00,Desktop,Suburban,Food,998.0,138,213.11,0,0,3.0,0,0
7105,2996,269.04,Online Purchase,2023-10-24 00:00:00,Mobile,Urban,Entertainment,791.0,400,256.31,0,0,3.0,0,0
7106,4344,306.16,Transfer,2023-10-24 01:00:00,Mobile,Suburban,Food,598.0,229,172.42,0,0,0.0,0,0
7107,4991,71.86,POS Purchase,2023-10-24 02:00:00,Desktop,Urban,Food,608.0,321,250.28,0,1,0.0,1,0
7108,4129,143.67,POS Purchase,2023-10-24 03:00:00,Mobile,Suburban,Electronics,,66,221.36,0,0,1.0,0,0
7109,2351,194.03,ATM Withdrawal,2023-10-24 04:00:00,Mobile,Rural,Entertainment,1024.0,97,238.26,0,0,3.0,1,0
7110,3033,342.38,Online Purchase,2023-10-24 05:00:00,Mobile,Urban,Food,1297.0,113,188.19,0,0,4.0,0,0
7111,2754,286.58,ATM Withdrawal,2023-10-24 06:00:00,Desktop,Urban,Entertainment,315.0,415,221.48,0,0,0.0,1,0
7112,1108,884.16,ATM Withdrawal,2023-10-24 07:00:00,Mobile,Suburban,Food,1686.0,407,132.48,0,0,3.0,0,0
7113,4350,1.62,ATM Withdrawal,2023-10-24 08:00:00,Mobile,Suburban,Entertainment,951.0,471,43.79,0,0,2.0,1,0
7114,4757,,Online Purchase,2023-10-24 09:00:00,Mobile,Urban,Travel,83.0,12,136.64,0,0,0.0,0,0
7115,1327,59.15,POS Purchase,2023-10-24 10:00:00,Desktop,Rural,Clothing,1853.0,405,68.55,0,0,1.0,0,0
7116,2799,25.54,Online Purchase,2023-10-24 11:00:00,Desktop,Urban,Electronics,819.0,146,196.23,1,0,3.0,0,0
7117,1314,484.99,POS Purchase,2023-10-24 12:00:00,Mobile,Suburban,Clothing,1445.0,436,93.71,0,0,,0,0
7118,4545,1239.16,ATM Withdrawal,2023-10-24 13:00:00,Desktop,Urban,,1930.0,221,288.28,0,0,,0,0
7119,2134,39.84,Online Purchase,2023-10-24 14:00:00,Mobile,Urban,Food,607.0,422,95.93,0,0,1.0,0,0
7120,3746,7.84,POS Purchase,2023-10-24 15:00:00,Mobile,Urban,Travel,1323.0,20,47.48,0,0,2.0,0,0
7121,1780,64.33,POS Purchase,2023-10-24 16:00:00,Desktop,Urban,Food,418.0,495,266.57,0,0,1.0,1,0
7122,4300,360.19,ATM Withdrawal,2023-10-24 17:00:00,Desktop,Rural,Entertainment,1066.0,214,136.04,0,0,,0,0
7123,2520,69.6,POS Purchase,2023-10-24 18:00:00,Mobile,Suburban,Clothing,372.0,143,119.62,0,0,0.0,0,1
7124,1155,11.72,Online Purchase,2023-10-24 19:00:00,Desktop,Suburban,Food,,489,267.91,0,0,4.0,1,0
7125,2496,10.78,Online Purchase,2023-10-24 20:00:00,Mobile,Rural,Travel,1642.0,390,202.97,0,0,3.0,0,0
7126,2724,111.52,ATM Withdrawal,2023-10-24 21:00:00,Tablet,Urban,Electronics,368.0,339,169.01,1,0,3.0,0,0
7127,4343,537.14,POS Purchase,2023-10-24 22:00:00,Desktop,Urban,Clothing,53.0,111,111.6,0,0,2.0,0,0
7128,1886,67.35,POS Purchase,2023-10-24 23:00:00,Tablet,Rural,Travel,1088.0,489,101.9,0,0,,0,0
7129,4073,111.43,Online Purchase,2023-10-25 00:00:00,Mobile,Urban,Travel,1889.0,381,182.26,0,1,1.0,0,0
7130,3805,21.5,Online Purchase,2023-10-25 01:00:00,Mobile,Suburban,Clothing,1975.0,77,160.39,0,0,0.0,0,0
7131,1721,136.07,ATM Withdrawal,2023-10-25 02:00:00,Desktop,Urban,Travel,615.0,153,97.28,0,0,1.0,0,0
7132,4582,238.51,ATM Withdrawal,2023-10-25 03:00:00,Desktop,Suburban,Electronics,1539.0,85,71.53,1,0,3.0,0,0
7133,1912,,Online Purchase,2023-10-25 04:00:00,Desktop,Urban,Electronics,451.0,360,249.04,1,0,4.0,0,0
7134,4357,70.4,POS Purchase,2023-10-25 05:00:00,Mobile,Suburban,Food,1343.0,483,212.57,0,0,3.0,1,0
7135,1870,369.0,Online Purchase,2023-10-25 06:00:00,Desktop,Rural,,1343.0,473,298.12,0,0,2.0,1,0
7136,1012,2.08,Transfer,2023-10-25 07:00:00,Desktop,Suburban,Food,1072.0,75,164.42,0,0,0.0,0,0
7137,3655,202.38,POS Purchase,2023-10-25 08:00:00,,Urban,Entertainment,1824.0,368,298.43,0,0,1.0,0,0
7138,1497,100.14,ATM Withdrawal,2023-10-25 09:00:00,Mobile,Urban,Clothing,1681.0,30,149.03,0,0,3.0,0,0
7139,2756,70.87,ATM Withdrawal,2023-10-25 10:00:00,Desktop,Urban,Travel,1345.0,359,169.79,0,0,0.0,0,0
7140,3285,214.35,ATM Withdrawal,2023-10-25 11:00:00,Desktop,Suburban,Food,1825.0,323,78.55,0,0,1.0,0,0
7141,2117,359.96,Transfer,2023-10-25 12:00:00,Mobile,Urban,Travel,407.0,167,61.86,0,0,3.0,1,0
7142,4409,163.47,Online Purchase,2023-10-25 13:00:00,Tablet,Rural,Food,1207.0,282,283.26,0,0,3.0,0,0
7143,3828,,Transfer,2023-10-25 14:00:00,Mobile,Suburban,Food,1768.0,392,294.74,0,0,3.0,1,0
7144,2194,123.76,ATM Withdrawal,2023-10-25 15:00:00,Desktop,Rural,Electronics,1696.0,459,173.32,0,0,,0,0
7145,3004,124.26,Online Purchase,2023-10-25 16:00:00,Desktop,Urban,Entertainment,157.0,348,96.23,1,0,2.0,0,0
7146,3653,156.96,ATM Withdrawal,2023-10-25 17:00:00,Mobile,Rural,Clothing,462.0,219,286.39,1,0,1.0,0,0
7147,3708,222.31,ATM Withdrawal,2023-10-25 18:00:00,Desktop,Suburban,Travel,806.0,271,243.09,0,0,1.0,0,0
7148,2647,3.9,ATM Withdrawal,2023-10-25 19:00:00,Desktop,Suburban,Food,843.0,199,70.35,0,0,0.0,1,0
7149,2590,139.44,Online Purchase,2023-10-25 20:00:00,Desktop,Urban,Travel,1323.0,366,103.54,0,0,4.0,0,0
7150,3896,177.5,POS Purchase,2023-10-25 21:00:00,Mobile,Urban,Electronics,544.0,112,21.18,0,0,0.0,0,0
7151,3983,84.12,Online Purchase,2023-10-25 22:00:00,Mobile,Urban,Clothing,1311.0,12,182.96,0,0,4.0,0,0
7152,2490,220.74,ATM Withdrawal,2023-10-25 23:00:00,Desktop,Urban,Entertainment,1395.0,461,167.39,0,0,3.0,0,0
7153,3675,51.8,Transfer,2023-10-26 00:00:00,Mobile,Urban,Entertainment,531.0,59,65.89,0,0,,0,0
7154,1142,76.36,POS Purchase,2023-10-26 01:00:00,Mobile,Rural,Food,1018.0,334,115.01,0,0,0.0,0,0
7155,2224,658.05,POS Purchase,2023-10-26 02:00:00,Mobile,Urban,Clothing,446.0,187,282.98,0,0,2.0,0,0
7156,4251,85.56,ATM Withdrawal,2023-10-26 03:00:00,Mobile,Urban,Entertainment,129.0,392,201.72,0,0,2.0,0,0
7157,3761,85.08,Online Purchase,2023-10-26 04:00:00,Desktop,Urban,Clothing,,436,261.64,0,0,1.0,0,0
7158,4435,,POS Purchase,2023-10-26 05:00:00,Desktop,Rural,Travel,,375,254.73,0,0,1.0,0,0
7159,3526,707.92,ATM Withdrawal,2023-10-26 06:00:00,Desktop,Urban,Electronics,1106.0,380,277.78,0,0,0.0,0,0
7160,1564,815.86,Online Purchase,2023-10-26 07:00:00,Desktop,Urban,Clothing,457.0,363,31.63,0,0,2.0,0,0
7161,3518,,Online Purchase,2023-10-26 08:00:00,Desktop,Urban,Clothing,707.0,287,93.49,0,0,3.0,0,0
7162,3431,0.22,ATM Withdrawal,2023-10-26 09:00:00,Mobile,Suburban,Entertainment,178.0,469,136.36,0,0,3.0,0,0
7163,2715,461.83,POS Purchase,2023-10-26 10:00:00,Desktop,Urban,Food,704.0,54,199.23,0,0,2.0,1,0
7164,3973,168.9,ATM Withdrawal,2023-10-26 11:00:00,Mobile,Urban,Food,480.0,242,190.28,0,0,0.0,0,0
7165,1416,91.14,Online Purchase,2023-10-26 12:00:00,Desktop,Urban,Travel,1648.0,152,88.91,0,1,1.0,0,0
7166,2848,353.45,Online Purchase,2023-10-26 13:00:00,Mobile,Urban,Entertainment,563.0,168,73.99,0,0,0.0,0,1
7167,3355,102.11,POS Purchase,2023-10-26 14:00:00,Mobile,Urban,Entertainment,561.0,281,142.48,0,0,,0,0
7168,3696,6.93,POS Purchase,2023-10-26 15:00:00,,Suburban,Electronics,897.0,108,90.17,0,0,0.0,0,0
7169,2717,344.15,POS Purchase,2023-10-26 16:00:00,Mobile,Suburban,Food,752.0,412,290.23,1,0,2.0,0,0
7170,2390,157.87,POS Purchase,2023-10-26 17:00:00,Mobile,Urban,Entertainment,1419.0,383,290.33,1,0,0.0,0,0
7171,4072,82.54,POS Purchase,2023-10-26 18:00:00,Mobile,Urban,Travel,1377.0,337,51.74,0,0,4.0,0,0
7172,2067,57.77,POS Purchase,2023-10-26 19:00:00,Mobile,Urban,Electronics,893.0,35,217.43,0,0,3.0,0,0
7173,3786,180.18,Online Purchase,2023-10-26 20:00:00,Mobile,Urban,Food,1573.0,211,83.9,0,0,4.0,0,0
7174,2866,46.65,Online Purchase,2023-10-26 21:00:00,Mobile,Urban,Food,848.0,352,220.88,0,0,2.0,1,0
7175,2121,78.27,Online Purchase,2023-10-26 22:00:00,Mobile,Suburban,Food,,339,234.79,0,0,3.0,1,0
7176,4791,202.41,Online Purchase,2023-10-26 23:00:00,Desktop,Urban,Electronics,1616.0,130,33.49,1,0,4.0,0,0
7177,2288,426.64,Online Purchase,2023-10-27 00:00:00,Desktop,Suburban,Travel,275.0,58,214.7,0,0,0.0,1,0
7178,4871,152.24,Online Purchase,2023-10-27 01:00:00,,Urban,Travel,1502.0,490,271.1,0,1,,0,0
7179,2806,284.68,Transfer,2023-10-27 02:00:00,Desktop,Urban,Entertainment,,161,80.56,1,0,3.0,1,0
7180,3187,287.99,Online Purchase,2023-10-27 03:00:00,Desktop,Urban,Entertainment,275.0,261,52.36,0,0,2.0,0,0
7181,2504,,Online Purchase,2023-10-27 04:00:00,Desktop,Urban,Food,844.0,158,178.71,0,0,,0,0
7182,4308,56.43,ATM Withdrawal,2023-10-27 05:00:00,Mobile,Suburban,Clothing,1096.0,226,164.89,0,0,,0,0
7183,4021,403.16,POS Purchase,2023-10-27 06:00:00,Desktop,Suburban,Entertainment,422.0,159,268.02,0,0,0.0,0,0
7184,2016,114.64,POS Purchase,2023-10-27 07:00:00,Mobile,Urban,Travel,,297,146.3,0,0,1.0,0,0
7185,1952,9.04,POS Purchase,2023-10-27 08:00:00,Desktop,Suburban,Food,495.0,312,135.79,0,1,1.0,0,0
7186,3951,56.1,POS Purchase,2023-10-27 09:00:00,Desktop,Urban,Travel,541.0,328,219.91,0,0,2.0,1,0
7187,1071,290.1,Online Purchase,2023-10-27 10:00:00,Desktop,Suburban,,1200.0,45,41.68,0,0,0.0,0,0
7188,2690,14.33,Online Purchase,2023-10-27 11:00:00,Mobile,Rural,Electronics,1997.0,367,35.97,0,0,0.0,1,0
7189,4261,31.88,ATM Withdrawal,2023-10-27 12:00:00,Tablet,Suburban,Entertainment,877.0,474,161.38,0,0,1.0,0,0
7190,2291,236.98,Online Purchase,2023-10-27 13:00:00,Tablet,Urban,Electronics,1209.0,343,44.93,0,0,1.0,0,0
7191,2344,446.24,Online Purchase,2023-10-27 14:00:00,Mobile,Suburban,Entertainment,544.0,311,282.96,1,0,,0,0
7192,3154,200.88,POS Purchase,2023-10-27 15:00:00,Desktop,Rural,Travel,175.0,433,203.19,0,0,4.0,0,0
7193,4303,50.28,Online Purchase,2023-10-27 16:00:00,Mobile,Urban,Travel,1565.0,122,231.02,0,0,,0,0
7194,4113,10.98,POS Purchase,2023-10-27 17:00:00,Mobile,Urban,Clothing,1322.0,213,84.08,0,0,2.0,0,0
7195,4773,190.97,ATM Withdrawal,2023-10-27 18:00:00,Mobile,Urban,Travel,1464.0,157,158.33,0,0,3.0,0,0
7196,1882,9.71,Transfer,2023-10-27 19:00:00,Desktop,Urban,Food,1297.0,163,57.48,0,0,0.0,0,0
7197,1138,189.72,ATM Withdrawal,2023-10-27 20:00:00,Mobile,Urban,Clothing,325.0,281,76.87,0,0,0.0,0,0
7198,3662,51.13,Online Purchase,2023-10-27 21:00:00,Mobile,Urban,Food,836.0,49,179.1,0,0,0.0,0,0
7199,4754,470.05,Transfer,2023-10-27 22:00:00,Mobile,Urban,Clothing,343.0,129,98.38,0,0,4.0,0,0
7200,3910,128.91,Online Purchase,2023-10-27 23:00:00,Mobile,Urban,Food,598.0,361,276.8,0,0,1.0,0,0
7201,3320,50.7,Online Purchase,2023-10-28 00:00:00,Mobile,Suburban,Clothing,,363,298.67,0,0,4.0,0,0
7202,2504,383.66,POS Purchase,2023-10-28 01:00:00,Mobile,Urban,Entertainment,506.0,262,21.1,0,0,1.0,0,0
7203,3463,58.62,ATM Withdrawal,2023-10-28 02:00:00,Mobile,Rural,Entertainment,1172.0,154,232.55,0,0,2.0,0,0
7204,3553,73.23,Online Purchase,2023-10-28 03:00:00,Mobile,Urban,Clothing,563.0,335,52.29,0,0,4.0,0,0
7205,1732,359.49,POS Purchase,2023-10-28 04:00:00,Mobile,Suburban,,1616.0,304,180.89,0,0,1.0,0,0
7206,2748,73.86,ATM Withdrawal,2023-10-28 05:00:00,Desktop,Urban,Clothing,503.0,45,83.98,0,0,2.0,0,0
7207,4924,105.58,Online Purchase,2023-10-28 06:00:00,Tablet,Urban,Electronics,241.0,247,290.16,0,0,,0,0
7208,1423,,POS Purchase,2023-10-28 07:00:00,Mobile,Urban,Food,757.0,220,265.23,1,0,0.0,0,0
7209,4478,24.75,Online Purchase,2023-10-28 08:00:00,Mobile,Suburban,Clothing,617.0,212,186.71,0,0,2.0,0,0
